Name,Rating,Votes,Duration,Genre
Shrek 5: The Contract - A Fan Made Film,7.0, 19,1h 24m,Fantasy
Dalia y el Libro Rojo,6.5, 87,1h 47m,Fantasy
The Sleeping Woman,5.2, 568,1h 50m,Fantasy
Ooru Peru Bhairavakona,5.7, 1.7K,2h 13m,Fantasy
Ghost Cat Anzu,6.5, 763,1h 37m,Fantasy
Oshi no Ko: The Final Act,7.0, 117,2h 9m,Fantasy
Schneewittchen,4.8, 7,1h 10m,Fantasy
Once Upon a Christmas Wish,6.1, 320,1h 30m,Fantasy
Nyctophobia,7.5, 1.8K,1h 30m,Fantasy
Mayan,8.7, 131,1h 53m,Fantasy
Schirkoa: In Lies We Trust,5.6, 158,1h 43m,Fantasy
The Sisters,4.7, 151,2h 2m,Fantasy
Warchief,2.5, 607,1h 34m,Fantasy
Princesa Adormecida,3.9, 166,1h 20m,Fantasy
Fureru,6.0, 25,1h 47m,Fantasy
The Evil Fairy Queen,5.5, 49,1h 30m,Fantasy
Heartsping : Teenieping of Love,7.1, 24,TV-Y,Fantasy
SuperKlaus,4.3, 200,1h 28m,Fantasy
Assassin's Guild,3.6, 117,1h 43m,Fantasy
Barroz: Guardian of Treasures,3.5, 1K,2h 35m,Fantasy
The Proud Princess,6.7, 111,1h 24m,Fantasy
The Ballad of Hortensia,6.7, 128,1h 34m,Fantasy
Vertical,5.2, 130,1h 51m,Fantasy
The Traveller,5.2, 208,2h 14m,Fantasy
The Seductress from Hell,6.7, 18,1h 42m,Fantasy
Hakkenden,5.8, 75,2h 29m,Fantasy
Hanami,6.8, 102,1h 36m,Fantasy
Hold Me Close,7.4, 12,1h 38m,Fantasy
Enchanting Christmas,6.3, 354,1h 31m,Fantasy
Ebenezer: The Traveler,3.5, 145,1h 42m,Fantasy
Zak & Wowo: The Legend of Lendarys,5.7, 96,1h 25m,Fantasy
A Trip Elsewhere,5.6, 101,1h 33m,Fantasy
The Epidemic,5.7, 72,1h 35m,Fantasy
Orang Ikan,6.7, 34,1h 23m,Fantasy
The Fisherman,7.2, 44,1h 45m,Fantasy
Last Song for You,7.3, 94,1h 46m,Fantasy
Sunce nikad vise,7.1, 24,1h 12m,Fantasy
Bhairadevi,8.7, 49,2h 14m,Fantasy
Gaami,6.4, 2K,2h 27m,Fantasy
Empire Queen: The Golden Age of Magic,3.2, 204,2h 28m,Fantasy
The Yin Yang Master Zero,5.7, 273,1h 52m,Fantasy
Witch,5.0, 1.4K,1h 47m,Fantasy
Planet 7693,7.6, 68,1h 50m,Fantasy
Tokusou Sentai Dekaranger 20th: Fireball Booster,7.0, 32,50m,Fantasy
Spirit World,5.8, 59,1h 34m,Fantasy
Dr. Sander's Sleep Cure,7.0, 841,1h 38m,Fantasy
Fuuto PI: Portrait of Kamen Rider Skull,7.5, 41,1h 22m,Fantasy
Two Breaths,8.2, 22,18m,Fantasy
The Casagrandes Movie,5.6, 667,1h 29m,Fantasy
The Slave and the Sorcerer,6.7, 40,1h 26m,Fantasy
Perdiendo el Juicio,7.6, 19,1h 30m,Fantasy
A Song from the Dark,4.8, 2.2K,1h 45m,Fantasy
We Work for the Dead,6.7, 509,1h 24m,Fantasy
The Time Travel Hills,5.7, 70,1h 22m,Fantasy
Witch Hunter,5.3, 24,1h 20m,Fantasy
Fenómenos naturales,7.2, 30,1h 20m,Fantasy
"Don't Cry, Butterfly",6.4, 118,1h 37m,Fantasy
Pechi,5.6, 1.5K,1h 50m,Fantasy
The Vord,3.4, 65,1h 41m,Fantasy
Niko: Beyond the Northern Lights,6.2, 332,1h 26m,Fantasy
Dragon Ball Z Kai,8.5, 71,1h 22m,Fantasy
Dead Dead Demon's Dededede Destruction,7.0, 143,2h,Fantasy
Sureshinteyum Sumalathayudeyum Hridayahariyaya Pranayakatha,5.9, 83,2h 18m,Fantasy
River of Ghosts,3.0, 305,1h 42m,Fantasy
Videotheque,6.2, 102,1h 52m,Fantasy
Bodegón con fantasmas,6.5, 158,1h 28m,Fantasy
The Jester from Transylvania,4.8, 37,1h 42m,Fantasy
My Future You,8.3, 50,1h 49m,Fantasy
The Phantom Warrior,2.4, 555,1h 59m,Fantasy
Respati,5.8, 291,1h 52m,Fantasy
Universal Groove,5.5, 170,1h 14m,Fantasy
Ella,9.2, 65,1h 31m,Fantasy
King Baby,7.0, 24,1h 28m,Fantasy
Kajolrekha,6.3, 176,2h 36m,Fantasy
Letuchiy korabl,3.8, 295,1h 40m,Fantasy
White Cobra Diamond Fox vs the Golden Eye,5.0, 25,1h 30m,Fantasy
Baba Yaga spasaet Novyy god,4.4, 116,1h 39m,Fantasy
Horse with No Name,7.8, 14,1h 12m,Fantasy
Fragments of Us,7.8, 10,49m,Fantasy
Carol,8.3, 47,1h 55m,Fantasy
UmroAyyar - A New Beginning,6.9, 674,2h 15m,Fantasy
Saint Young Men: Holy Men vs Demon Army,3.0, 13,1h 33m,Fantasy
Don Dukun,7.0, 52,1h 38m,Fantasy
Askepote,3.5, 82,1h 12m,Fantasy
Naag Bhoomi,5.7, 8,2h 10m,Fantasy
The Gesuidouz,6.8, 56,1h 33m,Fantasy
All In,5.6, 85,1h 43m,Fantasy
