Name,Rating,Votes,Duration,Genre
Andhagan,6.7, 1.2K,2h 22m,Mystery
The Land of Morning Calm,6.2, 22,1h 53m,Mystery
Morena,6.9, 103,1h 46m,Mystery
Dark Feathers: Dance of the Geisha,6.0, 849,1h 33m,Mystery
Burning Butterflies,8.6, 72,1h 43m,Mystery
Hunters on a White Field,4.9, 454,1h 40m,Mystery
Gaami,6.4, 2K,2h 27m,Mystery
"Silent Night, Bloody Night 3: Descent",3.3, 193,1h 40m,Mystery
Teddiscare,2.1, 163,1h 22m,Mystery
The Yin Yang Master Zero,5.7, 273,1h 52m,Mystery
Kondal,5.4, 769,2h 27m,Mystery
A Stranger in the Woods,4.5, 570,1h 24m,Mystery
Like Aani Subscribe,7.3, 6.2K,2h 20m,Mystery
Secret,3.8, 760,1h 59m,Mystery
The Unseen Sister,6.2, 890,1h 52m,Mystery
Simbaa,6.0, 2.2K,2h 1m,Mystery
Dr. Jason II - Lights & Shadows,4.9, 328,1h 2m,Mystery
A Stranger's Child,5.3, 132,1h 28m,Mystery
Agastya - Chapter 1,6.9, 597,2h 48m,Mystery
First Nights at Freddy's,9.3, 16,1h 38m,Mystery
A Song from the Dark,4.8, 2.2K,1h 45m,Mystery
Flesh of the Unforgiven,9.1, 39,1h 28m,Mystery
Carnage for Christmas,4.5, 342,1h 9m,Mystery
About a Hero,6.4, 37,1h 24m,Mystery
Best Man Dead Man,6.6, 11,1h 23m,Mystery
Its Name Was Mormo,3.7, 114,1h 33m,Mystery
The Last Chainsaw Massacre,3.8, 41,1h 15m,Mystery
Unknown Caller,7.0, 29,1h 3m,Mystery
Kizumonogatari: Koyomi Vamp,7.0, 88,2h 24m,Mystery
Tell No Lies,5.1, 245,1h 44m,Mystery
Memes & Nightmares,5.7, 85,1h 21m,Mystery
Danger in the Dorm,5.0, 152,1h 26m,Mystery
Aftermath,5.2, 4.4K,1h 18m,Mystery
Foreclosure 2,3.6, 104,1h 17m,Mystery
Suspect,4.6, 81,1h 34m,Mystery
To Kill a Wolf,8.9, 35,1h 32m,Mystery
DNA,5.1, 210,2h 36m,Mystery
Algiers,7.8, 50,1h 33m,Mystery
Clownface 3,9.5, 35,1h 44m,Mystery
Videotheque,6.2, 102,1h 52m,Mystery
Sam and Colby: The Legends of the Paranormal,4.8, 306,1h 38m,Mystery
Live or Dead: The García File,6.3, 89,1h 24m,Mystery
Cidade; Campo,6.3, 141,1h 59m,Mystery
Passages of Nexus,5.9, 229,1h 48m,Mystery
You Will Die in 6 Hours,4.9, 276,1h 31m,Mystery
Snow Valley,2.8, 342,1h 15m,Mystery
Huggin Molly,6.0, 79,54m,Mystery
Deadly Invitations,4.2, 179,1h 29m,Mystery
