Name,Rating,Votes,Duration,Genre
Yeni Hayat,3.0, 34,2h 12m,Romance
Table for Six 2,5.4, 321,2h 13m,Romance
The Umbrella Fairy,5.5, 51,1h 35m,Romance
Stranded Pearl,6.0, 27,1h 30m,Romance
Buk Poketer Golpo,7.9, 217,1h 35m,Romance
Amo-te Imenso,5.8, 86,1h 27m,Romance
Zyat,4.3, 113,1h 20m,Romance
Ayo Balikan,7.0, 28,1h 26m,Romance
Cinta Dari Timor,5.3, 23,1h 22m,Romance
Yumi's Cells: The Movie,6.2, 49,1h 33m,Romance
Timing,7.8, 62,2h 18m,Romance
Love Me If You Dare,4.3, 475,2h 8m,Romance
"It's So Big It Hurts, Black Oppa",5.0, 8,1h 1m,Romance
Pretty Boys,5.4, 33,1h 7m,Romance
Le beau rôle,6.9, 56,1h 24m,Romance
Angithee 3,8.1, 61,1h 39m,Romance
Dukkhito,7.4, 69,29m,Romance
Last Defenders of Monogamy,5.3, 386,1h 24m,Romance
Puang Bos!,8.0, 9,1h 40m,Romance
Surjo,7.8, 14,2h 35m,Romance
Love Syndrome: The Beginning,6.2, 54,1h 30m,Romance
Elle & lui & le reste du monde,5.7, 111,1h 25m,Romance
Ravikula Raghurama,8.1, 2.1K,1h 51m,Romance
Lolipop Gang,3.6, 6,1h 30m,Romance
Stalker,3.0, 7,1h 31m,Romance
Buzzy Noise,6.0, 53,1h 59m,Romance
Our Church Thinks We're Dating,7.5, 59,1h 42m,Romance
Allahr Vres,8.6, 17,2h 15m,Romance
Majnoo,9.6, 61,2h 3m,Romance
Tauba Tera Jalwa,5.8, 16,2h 10m,Romance
The Delegator,4.2, 17,1h 36m,Romance
Kaaduvetty,3.2, 148,2h 37m,Romance
Apaixonada,4.3, 135,1h 35m,Romance
Juni,7.3, 218,2h 18m,Romance
Adam i Eva,5.1, 94,1h 35m,Romance
SottoCoperta,7.6, 82,1h 36m,Romance
Amaltash,8.1, 149,1h 53m,Romance
I Love You 2,8.1, 172,2h 40m,Romance
Mendung tanpo udan,6.0, 23,1h 41m,Romance
Forget Me Not,6.5, 142,1h 29m,Romance
"Sampai Jumpa, Selamat Tinggal",6.6, 5,1h 49m,Romance
Biz Ayrilamayiz,3.9, 36,1h 47m,Romance
Hong lou meng,3.5, 22,2h,Romance
Penguin Girl,6.9, 14,1h 38m,Romance
Booking,7.6, 64,29m,Romance
Tokhon Jokhon,7.2, 13,1h 3m,Romance
Unarvugal Thodarkadhai,6.4, 53,1h 51m,Romance
Ben and Suzanne: A Reunion in 4 Parts,8.0, 22,1h 49m,Romance
Neath's Love Story,7.6, 52,1h 46m,Romance
Gecenin Nakarati,7.3, 22,1h 44m,Romance
Sangharshana,7.3, 1.6K,1h 42m,Romance
Hi Anokhi Gaath,6.7, 80,2h 6m,Romance
Cedric & Alysia,5.2, 52,1h 24m,Romance
"I Love You, to the Moon, and Back",6.0, 79,1h 45m,Romance
Valley of the Shadow of Death,5.3, 13,1h 24m,Romance
For Regn,3.8, 561,2h 20m,Romance
Mercy Killing,8.7, 2.7K,2h 11m,Romance
Uralochka,3.7, 95,1h 35m,Romance
Topolinyy pukh,5.4, 131,1h 23m,Romance
Listy do M. Pozegnania i powroty,5.9, 317,2h 3m,Romance
L'invenzione di noi due,4.7, 37,1h 46m,Romance
Bar MoskvaChiki,5.2, 102,1h 31m,Romance
Inheritance to Love,9.2, 33,1h 28m,Romance
Khoka Bhai Tama Pain: A Song Epic,8.8, 156,2h 33m,Romance
Much to Tell,7.8, 5,1h 48m,Romance
Haunted Happy Hour,7.9, 13,1h 29m,Romance
Kagojer Bou,6.0, 27,1h 52m,Romance
Love Mocktail 2,8.8, 3K,2h 20m,Romance
Muzhchina i zhenshchina,7.7, 12,1h 56m,Romance
Lyubov so vtorogo vzglyada,4.8, 73,1h 37m,Romance
Real Estate Sisters,4.8, 17,1h 24m,Romance
Kanni,8.5, 150,2h 2m,Romance
Heavens x Candy,6.1, 40,1h 10m,Romance
Juliette & Roméo,5.2, 10,50m,Romance
Pher Mamlaa Gadbad Hai,5.2, 31,2h 6m,Romance
Kadin Kafasi,3.7, 26,1h 33m,Romance
Lyubov zla,6.3, 400,1h 23m,Romance
I 20,9.0, 494,1h 54m,Romance
Kulturnaya komediya,5.4, 85,1h 35m,Romance
Fujimi Lovers,6.0, 47,1h 43m,Romance
Reeza GTR,7.4, 14,1h 31m,Romance
The Journey of Flower,3.9, 26,1h 37m,Romance
Bedtime Stories: Tales of Love and Hate,7.7, 15,1h 5m,Romance
Tochka opory,8.2, 6,1h 41m,Romance
Konjam Pesinaal Yenna,7.1, 66,1h 52m,Romance
Alaap,6.1, 115,2h 25m,Romance
Hidden Flora,7.0, 17,1h 33m,Romance
Do I Shock U Like Lightning,9.1, 23,1h 37m,Romance
Maya: The Love,6.5, 14,2h 19m,Romance
Kill the Children first,7.8, 26,1h 46m,Romance
Lucky Heart,4.8, 10,1h 30m,Romance
Happiness,5.5, 14,1h 58m,Romance
Mehabooba,7.0, 247,2h 27m,Romance
Romeo Ingkar Janji,7.1, 17,1h 53m,Romance
Our Christmas House,5.5, 46,1h 17m,Romance
Life Hotel,6.6, 153,1h 58m,Romance
Son Sans,5.4, 10,1h 26m,Romance
Oshana,5.8, 794,2h 29m,Romance
I Hate You,7.9, 2K,1h 57m,Romance
Roman Peony,8.2, 9,2h 12m,Romance
Bigayan,6.1, 44,43m,Romance
Chetyre chetverti,8.6, 9,2h 32m,Romance
Podrostki. Pervaya lyubov,5.7, 56,1h 42m,Romance
Scorned Waifu,5.1, 11,2h 15m,Romance
Advent,7.5, 6,1h 59m,Romance
Suchana,9.0, 527,1h 30m,Romance
Sovsem oshaleli,4.1, 59,1h 33m,Romance
The Love Buzz,5.7, 161,1h 40m,Romance
Market Mahalakshmi,4.2, 2.3K,2h 13m,Romance
Guxim,7.7, 34,1h 15m,Romance
Tilottoma,8.4, 23,1h 38m,Romance
Mezhdu nami leto,5.7, 56,1h 53m,Romance
Vtroyom,4.7, 62,1h 30m,Romance
Love in the Time of Corona,4.1, 95,1h 40m,Romance
Palasher Biye,6.7, 42,1h 39m,Romance
Eksie Perfeksie,6.3, 21,1h 43m,Romance
Wo xiang han ni zai yi qi,5.3, 18,1h 40m,Romance
Yentha Panichesav Chanti,9.5, 85,2h 15m,Romance
That Kind of Love,5.8, 306,2h 16m,Romance
Boomerang,6.4, 15,1h 23m,Romance
La Pura Vida,8.9, 22,1h 29m,Romance
Vyberi menya,4.9, 64,1h 27m,Romance
RadhaaMadhavam,7.6, 1.3K,1h 57m,Romance
Love Love,9.0, 7,1h 1m,Romance
The Haunting of Lanquetot,3.8, 9,1h 36m,Romance
Ramana Avatara,8.1, 35,2h 16m,Romance
The Gift That Gives,6.3, 59,1h 21m,Romance
Zorawar Di Jacqueline,5.5, 1K,2h 27m,Romance
Mortadella,8.4, 6,1h 30m,Romance
iKHlaas,8.1, 16,50m,Romance
Killer Baby Daddy,3.9, 14,1h 18m,Romance
My Cannibal Crush,6.3, 12,50m,Romance
Chow Chow Bath,7.1, 1.2K,1h 50m,Romance
Mezhdu nami,5.1, 35,1h 33m,Romance
Papu mame zaverni,3.6, 68,1h 46m,Romance
Keo=peul-ji-ok,5.3, 7,1h 34m,Romance
Smart Casuals,5.3, 42,1h 36m,Romance
Ona tantsuet,8.8, 10,1h 25m,Romance
Liu mang qu mo shi,5.3, 10,1h 44m,Romance
Byvshiy v pomoshch,5.0, 77,1h 30m,Romance
Ninaivellam Neeyada,5.2, 32,2h 35m,Romance
Ini Oru Kadhal Seivom,5.7, 23,1h 49m,Romance
A Wall Away,5.0, 75,1h 30m,Romance
Zehan,4.9, 25,1h 53m,Romance
Cedo Demais,4.3, 26,1h 30m,Romance
Pithala Maathi,7.6, 848,2h 20m,Romance
The First Lecture,9.0, 11,55m,Romance
Katlaa Curry,9.4, 25,1h 50m,Romance
Pravo na levo,3.7, 37,1h 28m,Romance
"Fallen Leaves, Broken Lighters",7.7, 7,1h 36m,Romance
Labyrinth,4.4, 15,1h 40m,Romance
Jak ukradlem 100 milionów,3.4, 95,1h 30m,Romance
If My Lover Were a Flower,8.5, 8,1h 50m,Romance
Shesh Rokkha,4.8, 18,1h 49m,Romance
Chicken Factory,3.3, 23,2h 3m,Romance
Sneaking Around,8.7, 22,1h 20m,Romance
The Perfect Him,5.2, 19,1h 30m,Romance
Bienvenidos al paraíso,4.8, 22,1h 40m,Romance
Gap Lai Chi Bau,5.6, 43,1h 54m,Romance
Just Pass,6.6, 210,2h 16m,Romance
The Legend of the Cat Demon,4.8, 12,1h 25m,Romance
Dil Kush,8.5, 545,2h 15m,Romance
Dua Surga Dalam Cintaku,7.8, 6,1h 51m,Romance
The Claddagh,7.4, 8,1h 28m,Romance
Bewafa Darling,8.6, 14,56m,Romance
Rodnya,7.7, 9,1h 39m,Romance
Hu Tara Vina Kai Nai,9.4, 15,2h 5m,Romance
Me and My Victim,2.3, 8,1h 40m,Romance
Vy menya videli?,5.0, 51,1h 20m,Romance
Vremya est!,5.6, 12,1h 14m,Romance
Colegio Girassol,7.9, 14,1h,Romance
Mr. Engineer and Miss Doctor,5.4, 9,40m,Romance
Lukochuri,7.0, 11,2h 7m,Romance
Extra,7.0, 12,28m,Romance
Yurka,4.0, 30,1h 25m,Romance
Dona Lurdes: O Filme,5.7, 102,1h 30m,Romance
Cholay,8.6, 56,1h,Romance
Gaiyan,6.1, 16,35m,Romance
Avassaladoras 2.0,3.1, 28,1h 34m,Romance
Neath's Love Story 2,7.3, 23,1h 28m,Romance
Licença para Enlouquecer,7.8, 14,1h 35m,Romance
Chu Lay Aasman,9.0, 12,2h,Romance
Colour Palette,9.0, 23,1h 27m,Romance
Mandya Haida,6.2, 236,2h 19m,Romance
Bring Back the Colour,5.9, 7,47m,Romance
Tomari Sathe,8.0, 8,54m,Romance
A Lovely Résumé,9.3, 7,1h 10m,Romance
A Very Bayou Holiday,4.6, 10,1h 27m,Romance
Avantyura,5.6, 16,1h 30m,Romance
Berta y Pablo,7.4, 7,1h 1m,Romance
Osompurno,9.6, 13,59m,Romance
Tui Ke Amar,6.6, 6,1h 54m,Romance
Lucid Love,8.6, 30,1h 11m,Romance
Borjatri,8.4, 6,1h 12m,Romance
