Name,Rating,Votes,Duration,Genre
Jo Koy: Live from Brooklyn,6.6, 762,59m,Documentary
The Wolves Always Come at Night,7.5, 58,1h 35m,Documentary
All the Mountains Give,8.9, 29,1h 31m,Documentary
Fight to Live,6.0, 43,1h 19m,Documentary
Fanmade: Enhypen,7.7, 41,1h 21m,Documentary
"Sudan, Remember Us",7.7, 41,1h 16m,Documentary
North Putnam,7.0, 7,1h 30m,Documentary
Strike: An Uncivil War,7.6, 319,1h 50m,Documentary
"Rocancourt, le film",5.0, 9,1h 25m,Documentary
Eight Postcards from Utopia,6.3, 121,1h 11m,Documentary
My Sweet Land,7.7, 63,1h 26m,Documentary
Il était une fois Michel Legrand,8.0, 39,1h 49m,Documentary
Red Fever,7.6, 37,1h 44m,Documentary
Chinatown Cha-Cha,7.7, 49,1h 25m,Documentary
IVE: The 1st World Tour in Cinema,7.4, 55,1h 51m,Documentary
Norwegian Democrazy,6.4, 68,1h 26m,Documentary
*smiles and kisses you*,8.0, 12,1h 28m,Documentary
Dogs of War,7.1, 44,1h 30m,Documentary
Madu,5.3, 266,1h 40m,Documentary
Breaking Into Beautiful,9.2, 19,1h 28m,Documentary
A Mother Apart,8.4, 20,1h 29m,Documentary
We Are Home,9.1, 7,52m,Documentary
Mozart's Sister,6.8, 35,1h 38m,Documentary
Aneta,6.7, 89,1h 40m,Documentary
Architektura CSSR 58-89,7.9, 68,2h 6m,Documentary
Secret Lives of Orangutans,7.2, 459,1h 18m,Documentary
Superhuman Body: World of Medical Marvels,6.6, 20,40m,Documentary
Mi Vagyunk Azahriah,6.5, 286,1h 29m,Documentary
Epidemic of Fraud,8.9, 22,1h 58m,Documentary
Stray Bodies,7.3, 137,1h 49m,Documentary
Salão de Baile,7.3, 53,1h 32m,Documentary
The Man I Left Behind,6.6, 9,1h 23m,Documentary
Turn in the Wound,4.3, 29,1h 17m,Documentary
Pathological: The Lies of Joran van der Sloot,6.5, 347,1h 33m,Documentary
Chasing the Light,7.8, 5,1h 25m,Documentary
An Army of Women,7.8, 22,1h 24m,Documentary
The Promise,9.4, 33,1h,Documentary
